name,reconstructed_images_path,nmf,dataset,noises,noise_p,lambda,alpha,beta,none,acc,nmi,rmse
robust_yaleB_100_5_3,./images/robust_yaleB_100_5_3,robust,yaleB,"['block_noise', 'blur_noise']",1.0,0.5,,,,0.08333333333333333,0.07822172865959312,0.10296684503555298
robust_yaleB_100_5_4,./images/robust_yaleB_100_5_4,robust,yaleB,"['block_noise', 'blur_noise']",1.0,0.5,,,,0.08701657458563536,0.08587259741624767,0.10310087352991104
robust_yaleB_100_8_0,./images/robust_yaleB_100_8_0,robust,yaleB,"['block_noise', 'blur_noise']",1.0,0.8,,,,0.0925414364640884,0.08435838744234832,0.10243711620569229
robust_yaleB_100_8_1,./images/robust_yaleB_100_8_1,robust,yaleB,"['block_noise', 'blur_noise']",1.0,0.8,,,,0.08379373848987108,0.07438890218178187,0.10288030654191971
robust_yaleB_100_8_2,./images/robust_yaleB_100_8_2,robust,yaleB,"['block_noise', 'blur_noise']",1.0,0.8,,,,0.0865561694290976,0.09024118175421618,0.10253344476222992
robust_yaleB_100_8_3,./images/robust_yaleB_100_8_3,robust,yaleB,"['block_noise', 'blur_noise']",1.0,0.8,,,,0.08701657458563536,0.07992307929877282,0.1026645302772522
robust_yaleB_100_8_4,./images/robust_yaleB_100_8_4,robust,yaleB,"['block_noise', 'blur_noise']",1.0,0.8,,,,0.08609576427255985,0.07725494197142013,0.1025300994515419
robust_yaleB_100_10_0,./images/robust_yaleB_100_10_0,robust,yaleB,"['block_noise', 'blur_noise']",1.0,1.0,,,,0.08425414364640885,0.08066377627216621,0.1026800200343132
robust_yaleB_100_10_1,./images/robust_yaleB_100_10_1,robust,yaleB,"['block_noise', 'blur_noise']",1.0,1.0,,,,0.08793738489871086,0.08667186600358992,0.10264409333467484
robust_yaleB_100_10_2,./images/robust_yaleB_100_10_2,robust,yaleB,"['block_noise', 'blur_noise']",1.0,1.0,,,,0.07642725598526703,0.07509439012964922,0.10228818655014038
robust_yaleB_100_10_3,./images/robust_yaleB_100_10_3,robust,yaleB,"['block_noise', 'blur_noise']",1.0,1.0,,,,0.09069981583793739,0.09026120749531975,0.1025693416595459
robust_yaleB_100_10_4,./images/robust_yaleB_100_10_4,robust,yaleB,"['block_noise', 'blur_noise']",1.0,1.0,,,,0.08517495395948435,0.07235407850877809,0.10286054015159607
sparse_yaleB_100_5_0,./images/sparse_yaleB_100_5_0,sparse,yaleB,"['block_noise', 'blur_noise']",1.0,,0.5,0.5,,0.08195211786372007,0.08077675090759659,0.1110067069530487
sparse_yaleB_100_5_1,./images/sparse_yaleB_100_5_1,sparse,yaleB,"['block_noise', 'blur_noise']",1.0,,0.5,0.5,,0.08517495395948435,0.08186086011012686,0.1113501563668251
sparse_yaleB_100_5_2,./images/sparse_yaleB_100_5_2,sparse,yaleB,"['block_noise', 'blur_noise']",1.0,,0.5,0.5,,0.08701657458563536,0.0980827500788113,0.11140117794275284
sparse_yaleB_100_5_3,./images/sparse_yaleB_100_5_3,sparse,yaleB,"['block_noise', 'blur_noise']",1.0,,0.5,0.5,,0.0847145488029466,0.07719128156593347,0.11117040365934372
sparse_yaleB_100_5_4,./images/sparse_yaleB_100_5_4,sparse,yaleB,"['block_noise', 'blur_noise']",1.0,,0.5,0.5,,0.08609576427255985,0.08728555156926679,0.11104611307382584
sparse_yaleB_100_8_0,./images/sparse_yaleB_100_8_0,sparse,yaleB,"['block_noise', 'blur_noise']",1.0,,0.8,0.8,,0.08333333333333333,0.08192769943802414,0.11148735135793686
sparse_yaleB_100_8_1,./images/sparse_yaleB_100_8_1,sparse,yaleB,"['block_noise', 'blur_noise']",1.0,,0.8,0.8,,0.08609576427255985,0.0849667366806596,0.11228815466165543
sparse_yaleB_100_8_2,./images/sparse_yaleB_100_8_2,sparse,yaleB,"['block_noise', 'blur_noise']",1.0,,0.8,0.8,,0.08793738489871086,0.0789954705865666,0.11145476251840591
sparse_yaleB_100_8_3,./images/sparse_yaleB_100_8_3,sparse,yaleB,"['block_noise', 'blur_noise']",1.0,,0.8,0.8,,0.09023941068139964,0.07879287640387764,0.11135735362768173
sparse_yaleB_100_8_4,./images/sparse_yaleB_100_8_4,sparse,yaleB,"['block_noise', 'blur_noise']",1.0,,0.8,0.8,,0.08839779005524862,0.08017331345957798,0.1120603084564209
sparse_yaleB_100_10_0,./images/sparse_yaleB_100_10_0,sparse,yaleB,"['block_noise', 'blur_noise']",1.0,,1.0,1.0,,0.08609576427255985,0.08611422232360101,0.1123102456331253
sparse_yaleB_100_10_1,./images/sparse_yaleB_100_10_1,sparse,yaleB,"['block_noise', 'blur_noise']",1.0,,1.0,1.0,,0.08287292817679558,0.06972235822508806,0.11143326014280319
sparse_yaleB_100_10_2,./images/sparse_yaleB_100_10_2,sparse,yaleB,"['block_noise', 'blur_noise']",1.0,,1.0,1.0,,0.08195211786372007,0.07972912642805256,0.11209919303655624
sparse_yaleB_100_10_3,./images/sparse_yaleB_100_10_3,sparse,yaleB,"['block_noise', 'blur_noise']",1.0,,1.0,1.0,,0.0856353591160221,0.08045987966045334,0.11238924413919449
sparse_yaleB_100_10_4,./images/sparse_yaleB_100_10_4,sparse,yaleB,"['block_noise', 'blur_noise']",1.0,,1.0,1.0,,0.08747697974217311,0.07517594599311755,0.11254455894231796
multiplicative_update_yaleB_100_0_0,./images/multiplicative_update_yaleB_100_0_0,multiplicative_update,yaleB,"['block_noise', 'blur_noise']",1.0,,,,0.0,0.0916206261510129,0.08197237175255596,0.11051938682794571
multiplicative_update_yaleB_100_0_1,./images/multiplicative_update_yaleB_100_0_1,multiplicative_update,yaleB,"['block_noise', 'blur_noise']",1.0,,,,0.0,0.08793738489871086,0.07980713144219458,0.1112167239189148
multiplicative_update_yaleB_100_0_2,./images/multiplicative_update_yaleB_100_0_2,multiplicative_update,yaleB,"['block_noise', 'blur_noise']",1.0,,,,0.0,0.08195211786372007,0.0720740239244274,0.11079170554876328
multiplicative_update_yaleB_100_0_3,./images/multiplicative_update_yaleB_100_0_3,multiplicative_update,yaleB,"['block_noise', 'blur_noise']",1.0,,,,0.0,0.08609576427255985,0.08586172119012757,0.11106546223163605
multiplicative_update_yaleB_100_0_4,./images/multiplicative_update_yaleB_100_0_4,multiplicative_update,yaleB,"['block_noise', 'blur_noise']",1.0,,,,0.0,0.08609576427255985,0.08070088585177465,0.1109476163983345
robust_orl_0_5_0,./images/robust_orl_0_5_0,robust,orl,"['block_noise', 'blur_noise']",0.0,0.5,,,,0.6055555555555555,0.7678853399387807,0.15808260440826416
robust_orl_0_5_1,./images/robust_orl_0_5_1,robust,orl,"['block_noise', 'blur_noise']",0.0,0.5,,,,0.5805555555555556,0.7601108182654066,0.15852823853492737
robust_orl_0_5_2,./images/robust_orl_0_5_2,robust,orl,"['block_noise', 'blur_noise']",0.0,0.5,,,,0.5944444444444444,0.7719417163336499,0.1600017249584198
robust_orl_0_5_3,./images/robust_orl_0_5_3,robust,orl,"['block_noise', 'blur_noise']",0.0,0.5,,,,0.625,0.7840634972969486,0.1577014923095703
robust_orl_0_5_4,./images/robust_orl_0_5_4,robust,orl,"['block_noise', 'blur_noise']",0.0,0.5,,,,0.5722222222222222,0.7372924309584031,0.15947239100933075
robust_orl_0_8_0,./images/robust_orl_0_8_0,robust,orl,"['block_noise', 'blur_noise']",0.0,0.8,,,,0.5916666666666667,0.768509330070558,0.1568177491426468
robust_orl_0_8_1,./images/robust_orl_0_8_1,robust,orl,"['block_noise', 'blur_noise']",0.0,0.8,,,,0.5444444444444444,0.7470750188601328,0.1559242159128189
robust_orl_0_8_2,./images/robust_orl_0_8_2,robust,orl,"['block_noise', 'blur_noise']",0.0,0.8,,,,0.5972222222222222,0.786356134174834,0.15593375265598297
robust_orl_0_8_3,./images/robust_orl_0_8_3,robust,orl,"['block_noise', 'blur_noise']",0.0,0.8,,,,0.6055555555555555,0.7811357338540391,0.1565065234899521
robust_orl_0_8_4,./images/robust_orl_0_8_4,robust,orl,"['block_noise', 'blur_noise']",0.0,0.8,,,,0.5777777777777777,0.7663078413712435,0.1556638777256012
robust_orl_0_10_0,./images/robust_orl_0_10_0,robust,orl,"['block_noise', 'blur_noise']",0.0,1.0,,,,0.6305555555555555,0.7796741108402317,0.15677499771118164
robust_orl_0_10_1,./images/robust_orl_0_10_1,robust,orl,"['block_noise', 'blur_noise']",0.0,1.0,,,,0.5555555555555556,0.7526564953668357,0.1561347395181656
robust_orl_0_10_2,./images/robust_orl_0_10_2,robust,orl,"['block_noise', 'blur_noise']",0.0,1.0,,,,0.5972222222222222,0.7781264635276881,0.1552383303642273
robust_orl_0_10_3,./images/robust_orl_0_10_3,robust,orl,"['block_noise', 'blur_noise']",0.0,1.0,,,,0.5583333333333333,0.7512142517981124,0.15566013753414154
robust_orl_0_10_4,./images/robust_orl_0_10_4,robust,orl,"['block_noise', 'blur_noise']",0.0,1.0,,,,0.5361111111111111,0.7451329484864433,0.15761509537696838
sparse_orl_0_5_0,./images/sparse_orl_0_5_0,sparse,orl,"['block_noise', 'blur_noise']",0.0,,0.5,0.5,,0.6472222222222223,0.8158449017365973,0.11087702959775925
sparse_orl_0_5_1,./images/sparse_orl_0_5_1,sparse,orl,"['block_noise', 'blur_noise']",0.0,,0.5,0.5,,0.6972222222222222,0.8317496829970626,0.11089669167995453
sparse_orl_0_5_2,./images/sparse_orl_0_5_2,sparse,orl,"['block_noise', 'blur_noise']",0.0,,0.5,0.5,,0.6555555555555556,0.8149011616795333,0.11024707555770874
sparse_orl_0_5_3,./images/sparse_orl_0_5_3,sparse,orl,"['block_noise', 'blur_noise']",0.0,,0.5,0.5,,0.6222222222222222,0.7950695360741119,0.1111077219247818
sparse_orl_0_5_4,./images/sparse_orl_0_5_4,sparse,orl,"['block_noise', 'blur_noise']",0.0,,0.5,0.5,,0.6611111111111111,0.8194083426205954,0.11091030389070511
